horse_id;horsename;horsenumber;weight;draw;sex;saddle;dam;damby;colour;equipment;equipmentshoes;equipmentheadgear;equipmenttongue;gelded;owner;race_num;raceprogramcode;racedate;race_date_time;month;horse_ref;lengthsbehind;meritrating;race_name;race_description;race_surface;race_class;race_distance;result_pos1;result_pos2;result_pos3;result_pos4;finish_position;jockey_name;venue;last_month_runs;ltwo_month_runs;last_month_wins;last_two_month_wins;perc_win_one_month;perc_win_ltwo_month;last_month_seconds;last_two_month_second;perc_sec_lone_month;perc_sec_ltwo_month;last_month_third;last_two_month_third;perc_third_lone_month;perc_third_ltwo_month;last_month_FOURTH;last_two_month_FOURTH;perc_fourth_lone_month;perc_forth_ltwo_month;Last_month_Tfour_positions;Last_two_month_Tfour_positions;perc_topfor_lone_month;perc_topfor_ltwo_month;trainercurrent;T_ltwo_month_runs;T_perc_win_ltwo_month;T_perc_sec_ltwo_month;T_perc_third_ltwo_month;T_perc_forth_ltwo_month;T_perc_topfor_ltwo_month;breeder;B_venue;B_ltwo_month_runs;B_perc_win_ltwo_month;B_perc_sec_ltwo_month;B_perc_third_ltwo_month;B_perc_forth_ltwo_month;B_perc_topfor_ltwo_month;hj_ltwo_month_runs;hj_ltwo_month_top4;hj_ltwo_month_top3;hj_ltwo_month_top2;hj_ltwo_month_wins;h_ltwo_month_runs;h_ltwo_month_top4;h_ltwo_month_top3;h_ltwo_month_top2;h_ltwo_month_wins;target_win;0;1
371148;Stroke Of Mercy;6;58;8;C;6;Triple Digit;Trippi (USA);b;AH;A;H;NA;NULL;Mr C J Lensley &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371149;Dark Winter;9;60;8;F;9;Bella Nero;Caesour (USA);b;AB;A;B;NA;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);1;XED;2024/07/10 11:50;2024/07/10 11:50;7;229630;0;0;BET WITH TABGOLD - THE INTELLIGENT BET! JUVENILE PLATE (Fillies);For 2 yof R100 000 Win BSA / CRS Bonus;Turf;JUVENILE PLATE (Fillies);1000;9;3;7;2;1;S Veale;Hollywoodbets Scottsville;16;24;0;1;0;4.16666666666667;1;16;6.25;4.16666666666667;2;2;12.5;8.33333333333333;3;6;18.75;25;6;10;37.5;41.6666666666667;J S Snaith;4;0;0;0;25;25;Drakenstein Stud (Nom: Mrs G A Rupert);Hollywoodbets Scottsville;10;0;10;30;20;60;1;1;1;0;0;1;1;1;0;0;1;0.828;0.172
371150;Ayuwi Yuwi;3;57;2;F;3;Neurose (BRZ);Dubai Dust (USA);b;A;A;NA;NA;NULL;Hollywood Syndicate (Nom: Mr A Delpech);1;XED;2024/07/10 11:50;2024/07/10 11:50;7;229305;3.80;0;BET WITH TABGOLD - THE INTELLIGENT BET! JUVENILE PLATE (Fillies);For 2 yof R100 000 Win BSA / CRS Bonus;Turf;JUVENILE PLATE (Fillies);1000;9;3;7;2;2;M Yeni;Hollywoodbets Scottsville;19;19;3;3;15.7894736842105;15.7894736842105;1;19;5.26315789473684;5.26315789473684;2;2;10.5263157894737;10.5263157894737;1;1;5.26315789473684;5.26315789473684;7;7;36.8421052631579;36.8421052631579;G B Puller;19;0;5.26315789473684;0;10.5263157894737;15.7894736842105;Riverton Stud;Hollywoodbets Scottsville;9;11.1111111111111;0;0;11.1111111111111;22.2222222222222;0;0;0;0;0;0;0;0;0;0;0;0.92;0.08
371151;Discerning;7;60;6;F;7;Daffodil Day;Silvano (GER);b;A;A;NA;NA;NULL;Mrs Rae L Miller &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371152;Jet Lavish;2;57;1;F;2;Lady Seymour;Silvano (GER);b;AB;A;B;NA;NULL;Mr C Govender;1;XED;2024/07/10 11:50;2024/07/10 11:50;7;229000;5.80;0;BET WITH TABGOLD - THE INTELLIGENT BET! JUVENILE PLATE (Fillies);For 2 yof R100 000 Win BSA / CRS Bonus;Turf;JUVENILE PLATE (Fillies);1000;9;3;7;2;4;C Zackey;Hollywoodbets Scottsville;24;32;2;3;8.33333333333333;9.375;3;25;12.5;12.5;2;3;8.33333333333333;9.375;5;6;20.8333333333333;18.75;12;16;50;50;K Naidoo;10;0;10;0;0;10;Maine Chance Farms (Pty) Ltd;Hollywoodbets Scottsville;19;10.5263157894737;26.3157894736842;5.26315789473684;15.7894736842105;57.8947368421053;0;0;0;0;0;2;0;0;0;0;0;0.892;0.108
371153;Lady Eli Mo;5;57;4;F;5;All At Once;Captain Al;b;AB;A;B;NA;NULL;Mr Q H A Koekemoer;1;XED;2024/07/10 11:50;2024/07/10 11:50;7;229138;6.00;0;BET WITH TABGOLD - THE INTELLIGENT BET! JUVENILE PLATE (Fillies);For 2 yof R100 000 Win BSA / CRS Bonus;Turf;JUVENILE PLATE (Fillies);1000;9;3;7;2;10;N Nastili;Hollywoodbets Scottsville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W H Marwing;9;0;22.2222222222222;0;0;22.2222222222222;Stone Hill Stud (Nom: Mr H C W Rix);Hollywoodbets Scottsville;7;14.2857142857143;14.2857142857143;0;0;28.5714285714286;0;0;0;0;0;3;1;1;1;0;0;0.74;0.26
371154;Bugsie;8;57;7;F;8;Wild Honey (AUS);Starcraft (NZ);ch;A;A;NA;NA;NULL;Mr R J Ellis &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371236;Gorgeous Guy;5;58;5;G;5;Lavish Gal;Makaarem (USA);b;A;A;NA;NA;NULL;Messrs P D Goss, I D Howard, G S Perkins &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371237;Ultra Quick;4;58;4;G;4;Furina;Parade Leader (USA);b;Ae;A;NA;NA;NULL;Mr R M Sewgoolam;8;XED;2024/07/10 11:50;2024/07/10 11:50;7;224745;1.55;78;IN THE BOX SEAT PODCAST MR 82 HANDICAP;Open;Turf;MR 82 HANDICAP;1200;12;1;5;4;4;S Hlengwa;Hollywoodbets Scottsville;5;5;0;0;0;0;0;5;0;0;0;0;0;0;1;1;20;20;1;1;20;20;A Wright;16;6.25;0;0;6.25;12.5;Lammerskraal Stud;Hollywoodbets Scottsville;6;0;0;0;16.6666666666667;16.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0.968;0.032
371238;Voldemort;8;60;8;G;8;Secret Of Victoria;Goldkeeper (USA);gr;A;A;NA;NA;NULL;Mr R M Sewgoolam;8;XED;2024/07/10 11:50;2024/07/10 11:50;7;223385;1.95;82;IN THE BOX SEAT PODCAST MR 82 HANDICAP;Open;Turf;MR 82 HANDICAP;1200;12;1;5;4;10;S Veale;Hollywoodbets Scottsville;16;24;0;1;0;4.16666666666667;1;16;6.25;4.16666666666667;2;2;12.5;8.33333333333333;3;6;18.75;25;6;10;37.5;41.6666666666667;A Wright;16;6.25;0;0;6.25;12.5;BBP Syndicate (Nom: Mr B G Nelson);Hollywoodbets Scottsville;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1;0;0;0.85;0.15
371239;Happy Wanderer;11;52;10;G;11;Graphic Design;Malhub (USA);b;aHte;a;H;t;NULL;Mrs S W Hartley;8;XED;2024/07/10 11:50;2024/07/10 11:50;7;216955;2.15;62;IN THE BOX SEAT PODCAST MR 82 HANDICAP;Open;Turf;MR 82 HANDICAP;1200;12;1;5;4;10;D Pillay;Hollywoodbets Scottsville;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;L Crawford;0;0;0;0;0;0;Mrs S W Hartley;Hollywoodbets Scottsville;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0.988;0.012
371240;Winter Waves;7;60.5;7;G;7;Lady Al;Captain Al;b;A;A;NA;NA;NULL;Mr F J de Chasteigner Du Mee;8;XED;2024/07/10 11:50;2024/07/10 11:50;7;221662;3.35;83;IN THE BOX SEAT PODCAST MR 82 HANDICAP;Open;Turf;MR 82 HANDICAP;1200;12;1;5;4;10;R A Venniker;Hollywoodbets Scottsville;22;30;1;1;4.54545454545455;3.33333333333333;2;22;9.09090909090909;6.66666666666667;1;2;4.54545454545455;6.66666666666667;3;3;13.6363636363636;10;7;8;31.8181818181818;26.6666666666667;A Wright;16;6.25;0;0;6.25;12.5;Dreamstar Racing (Nom: Mr Clinton Binda);Hollywoodbets Scottsville;0;0;0;0;0;0;0;0;0;0;0;3;2;2;2;2;0;0.872;0.128
371241;Neitherherenorther;3;60;3;G;3;Linda My Love;Spectrum (IRE);b;A;A;NA;NA;NULL;EVN Legal Practitioners Inc (Nom : Mr J C Pieterse);8;XED;2024/07/10 11:50;2024/07/10 11:50;7;252797;3.45;82;IN THE BOX SEAT PODCAST MR 82 HANDICAP;Open;Turf;MR 82 HANDICAP;1200;12;1;5;4;10;S Khumalo;Hollywoodbets Scottsville;20;25;2;3;10;12;1;20;5;4;3;4;15;16;0;0;0;0;6;8;30;32;P B Muscutt;20;0;15;20;10;45;Klawervlei Stud;Hollywoodbets Scottsville;13;7.69230769230769;30.7692307692308;15.3846153846154;0;53.8461538461538;0;0;0;0;0;0;0;0;0;0;0;0.89;0.11
371242;Celtic Chief;2;59.5;2;G;2;Tamdiid (USA);Horse Chestnut;b;A;A;NA;NA;NULL;Mrs S Plattner;8;XED;2024/07/10 11:50;2024/07/10 11:50;7;226381;4.15;82;IN THE BOX SEAT PODCAST MR 82 HANDICAP;Open;Turf;MR 82 HANDICAP;1200;12;1;5;4;10;S Moodley;Hollywoodbets Scottsville;25;33;2;2;8;6.06060606060606;2;26;8;9.09090909090909;1;3;4;9.09090909090909;4;4;16;12.1212121212121;9;12;36;36.3636363636364;W A Nel;6;16.6666666666667;33.3333333333333;0;33.3333333333333;83.3333333333333;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
371243;Licence To Thrill;6;58.5;6;G;6;Black Current;Mogok (USA);b;AB;A;B;NA;NULL;Messrs Sterling M Miller &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371244;Blue Horizon;9;58.5;9;F;9;Simply Blue;Var (USA);b;AB;A;B;NA;NULL;Miss A Thomas;8;XED;2024/07/10 11:50;2024/07/10 11:50;7;227192;6.65;80;IN THE BOX SEAT PODCAST MR 82 HANDICAP;Open;Turf;MR 82 HANDICAP;1200;12;1;5;4;10;N Nastili;Hollywoodbets Scottsville;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;W H Marwing;9;0;22.2222222222222;0;0;22.2222222222222;Oldlands Stud;Hollywoodbets Scottsville;5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0.968;0.032
371245;United Nation;10;55;10;G;10;Academia;Western Winter (USA);b;A;A;NA;NA;NULL;Messrs Anthony Attieh, T Muthusamy, S Poriazis, Sivan Ramsamy &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373073;VESUVIO;8;54;8;G;8;Via Cosa Coma;Al Mufti (USA);b;AH  ;H;NA;NA;NULL;Mr K P &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373074;MILLAHUE;4;56;4;G;4;Makiwara (USA);Smart Strike (CAN);b;AJ  ;NA;NA;NA;NULL;Messrs S R Bailey, Andre Fouche, A Joannides, M Liontarides, W Pirzl, R T Smart, D C Stonebridge, Mr &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373075;IMPERIAL MASTER;2;58;2;G;2;Imperial Gem;Centenary (USA);b;AB  ;NA;B;NA;NULL;Messrs I Snyman &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373076;ROYAL EDITION;9;52;9;G;9;So Royal (ZIM);Kahir Almaydan (IRE);b;A   ;NA;NA;NA;NULL;Mr E Blome;3;XVD;2024/08/01 12:50;2024/08/01 12:50;8;227506;3.25;83;TAB TELEBET 0861 000 822 MIDDLE STAKES;For horses with nett rating of 101 and below;Turf;B;2000;8;4;2;9;4;J Gates;Vaal Classic;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Phillip Labuschagne;3;33.3333333333333;0;0;0;33.3333333333333;Mr G J Armitage;Vaal Classic;2;0;0;0;50;50;0;0;0;0;0;1;1;1;1;0;0;0.836;0.164
373077;PRIME EXAMPLE;3;56;3;G;3;Sharp Mistress;Tamburlaine (IRE);b;AB  ;NA;B;NA;NULL;Messrs D Chinsammy &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373078;WEATHER WIZARD;6;54;6;G;6;Purely Atomic (AUS);Encosta De Lago (AUS);b;AB  ;NA;B;NA;NULL;Mr T J Shawe;3;XVD;2024/08/01 12:50;2024/08/01 12:50;8;227917;6.50;86;TAB TELEBET 0861 000 822 MIDDLE STAKES;For horses with nett rating of 101 and below;Turf;B;2000;8;4;2;9;10;M Yeni;Vaal Classic;3;10;2;3;66.6666666666667;30;0;3;0;0;0;0;0;0;0;0;0;0;2;3;66.6666666666667;30;Fanie Bronkhorst;9;11.1111111111111;22.2222222222222;0;11.1111111111111;44.4444444444444;Wilgerbosdrift &amp;;;;;;;;;;;;;;;;;;;;
373079;AFRAAD;7;54;7;G;7;Variety;Var (USA);b;ABt ;NA;B;t;NULL;Messrs P J, N, R &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373080;WHAFEEF;1;62;1;G;1;Wild Swan;Fort Wood (USA);b;A   ;NA;NA;NA;NULL;Mr W H Ackerman;3;XVD;2024/08/01 12:50;2024/08/01 12:50;8;225087;8.50;98;TAB TELEBET 0861 000 822 MIDDLE STAKES;For horses with nett rating of 101 and below;Turf;B;2000;8;4;2;9;10;C Habib;Vaal Classic;3;10;0;1;0;10;0;4;0;10;0;2;0;20;1;1;33.3333333333333;10;1;5;33.3333333333333;50;Stuart Pettigrew;1;0;0;100;0;100;Cheveley Stud;Vaal Classic;3;0;33.3333333333333;0;0;33.3333333333333;0;0;0;0;0;0;0;0;0;0;0;0.766;0.234
373081;PROFESSOR SNAPE;5;56;5;G;5;Whatsinakiss;Elliodor (FR);gr;AB  ;NA;B;NA;NULL;Mr R M Sewgoolam;3;XVD;2024/08/01 12:50;2024/08/01 12:50;8;253325;9.50;86;TAB TELEBET 0861 000 822 MIDDLE STAKES;For horses with nett rating of 101 and below;Turf;B;2000;8;4;2;9;10;K Matsunyane;Vaal Classic;4;9;0;0;0;0;1;4;25;11.1111111111111;1;1;25;11.1111111111111;0;0;0;0;2;2;50;22.2222222222222;J A Janse van Vuuren;2;50;50;0;0;100;Varsfontein Stud;Vaal Classic;6;16.6666666666667;0;16.6666666666667;16.6666666666667;50;2;1;1;0;0;2;1;1;0;0;0;0.796;0.204
373082;IDEAL FUTURE;6;57;6;M;6;Highly Regal;Ideal World (USA);b;aB  ;NA;B;NA;NULL;Mr Dirk Kruger;4;XVD;2024/08/01 12:50;2024/08/01 12:50;8;224478;0;62;PLAY SOCCER 6, 10 AND 13 MR 68 HANDICAP;Open;Turf;D;2400;6;7;1;4;1;T Mayhew;Vaal Classic;7;12;1;2;14.2857142857143;16.6666666666667;1;7;14.2857142857143;8.33333333333333;0;1;0;8.33333333333333;0;0;0;0;2;4;28.5714285714286;33.3333333333333;Luchelle Kruger;0;0;0;0;0;0;Applewood Trading (Pty) Ltd T/A Ndoro Stud;Vaal Classic;2;0;0;0;0;0;2;1;0;0;0;2;1;0;0;0;1;0.808;0.192
373104;TEO TORRIATTE;4;58.5;4;F;4;Welsh Kitten;Tiger Ridge (USA);ch;A t ;NA;NA;t;NULL;Miss M M van Wyk;6;XVD;2024/08/01 12:50;2024/08/01 12:50;8;227904;5.50;73;RACING240 FOR RACING. FM 74 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373105;PRETTY IN PEARLS;3;59;3;M;3;French Pearl;Kitalpha (USA);b;A   ;NA;NA;NA;NULL;Mr P F Matchett;6;XVD;2024/08/01 12:50;2024/08/01 12:50;8;224444;6.00;72;RACING240 FOR RACING. FM 74 DIVIDED HANDICAP (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373106;AZUCAR;7;52;7;M;7;Peacenik;Parade Leader (USA);b;AHt ;H;NA;t;NULL;Mr L &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373107;SUMMERLAND;8;52;8;M;8;Full Moon Rising;Second Empire (IRE);b;AH  ;H;NA;NA;NULL;Messrs J M D S Soares, Keegan Govender, R P Macnab, D Vayapuri, X Spies &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373108;CARE TAKER;6;56;6;G;6;Saint Angelique;Var (USA);b;A t ;NA;NA;t;NULL;Mrs S Azzie &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373109;ZIP CODE;3;58;3;C;3;Zundra;Count Dubois (GB);b;AHt ;H;NA;t;NULL;Messrs J M T Fourie, Lee Harvey, Mr D J &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373110;CHESTNUT BOMBER;5;56;5;G;5;Chestnuts n Pearls;Horse Chestnut;b;A   ;NA;NA;NA;NULL;Messrs J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373111;SOVEREIGNS CALL;7;56;7;G;7;Sovereign Beat;National Emblem;ch;A   ;NA;NA;NA;NULL;Mr W H Ackerman;7;XVD;2024/08/01 12:50;2024/08/01 12:50;8;226418;4.00;75;WWW.TAB4RACING.COM NOVICE HANDICAP;Maidens &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373112;DOLCEZZA;2;60;2;F;2;Rubix;Dynasty;b;A t ;NA;NA;t;NULL;Messrs Joshua Peter &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373113;SPRING PALACE;9;52.5;9;G;9;Spring Orchid;Badger&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373137;STATED;5;60;5;C;5;Duchess&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373138;JOUEUR DE FLUTE;3;60;3;C;3;Pied Piperess;Argonaut;b;A t ;NA;NA;t;NULL;Itssa It &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373139;WHITE SEAHORSE;9;60;9;C;9;Good Grace;Silvano (GER);b;A   ;NA;NA;NA;NULL;Messrs B D Abrahams, C de Wet, C R Felix, J R Higgs, M C Higgs, T Muthusamy &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373140;REGULATION;10;60;10;C;10;Riva (GER);Acatenango (GER);b;A   ;NA;NA;NA;NULL;Mr A N &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373141;TIME HONORED;8;60;8;C;8;Tia;Silvano (GER);b;A   ;NA;NA;NA;NULL;Mr P M Murugasa;2;XDD;2024/08/01 12:50;2024/08/01 12:50;8;229053;10.90;0;CAPE TURF CLUB SYNDICATES MAIDEN PLATE (3-year-olds);For Maiden 3 year-olds;Turf;G;1400;5;3;9;10;10;G Wright;Hollywoodbets Durbanville;9;9;0;0;0;0;0;9;0;0;3;3;33.3333333333333;33.3333333333333;1;1;11.1111111111111;11.1111111111111;4;4;44.4444444444444;44.4444444444444;Brett Crawford;10;10;10;20;20;60;Maine Chance Farms (Pty) Ltd;Hollywoodbets Durbanville;6;33.3333333333333;16.6666666666667;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0.93;0.07
373142;TORRES;1;60;1;G;1;Keep The Faith;Bold Silvano;b;A   ;NA;NA;NA;NULL;Messrs J R Higgs, M C Higgs &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373143;UMHLANGA;6;60;6;C;6;Kalami;Daylami (IRE);b;A   ;NA;NA;NA;NULL;Messrs T Gujadhur, Devin Heffer, J F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373144;MITREDAT;12;60;12;C;12;Delia&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373145;BRIGHT FUTURE;2;60;2;G;2;Lady&#39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373161;LITTLE SUZIE;4;57;4;F;4;Oh Susanna (AUS);Street Cry (IRE);b;A   ;NA;NA;NA;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);4;XDD;2024/08/01 12:50;2024/08/01 12:50;8;229578;0.50;0;RaceCape Powered By Hollywoodbets MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373162;PRETTY PRECIOUS;6;60;6;F;6;Overarching (USA);Arch (USA);b;A   ;NA;NA;NA;NULL;Ridgemont (Nom: Mr Craig Kieswetter) &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373163;TIME IN PARIS;2;60;2;F;2;Enrani (AUS);Danzero (AUS);b;A   ;NA;NA;NA;NULL;Ms L Fourie &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373164;BRIGHT GOLD;1;57;1;F;1;Bright Wolf;Wolfhound (USA);b;A   ;NA;NA;NA;NULL;Drakenstein Stud (Nom: Mrs G A Rupert);4;XDD;2024/08/01 12:50;2024/08/01 12:50;8;229663;2.80;0;RaceCape Powered By Hollywoodbets MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373165;KAMCHATKA;12;57;12;F;12;Jet Flo;Jet Master;ch;A   ;NA;NA;NA;NULL;Mrs S Plattner;4;XDD;2024/08/01 12:50;2024/08/01 12:50;8;230377;3.30;0;RaceCape Powered By Hollywoodbets MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373166;GREENLIGHT DANCER;7;57;7;F;7;Grecian Dancer;Antonius Pius (USA);b;A   ;NA;NA;NA;NULL;Messrs John T Freeman &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373167;CLEVER CANDY;3;57;3;F;3;Scented Ash;Ashaawes (USA);b;A   ;NA;NA;NA;NULL;ASSM Racing Syndicate (Nom: Mr A Chadha) &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373168;KORTVANDRAAD;11;57;11;F;11;Shira;Captain Al;b;A   ;NA;NA;NA;NULL;Hollywood Syndicate (Nom: Mr A Delpech);4;XDD;2024/08/01 12:50;2024/08/01 12:50;8;229356;4.50;0;RaceCape Powered By Hollywoodbets MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373169;DI ROSA;9;60;9;F;9;Darkness Bright;West Man (USA);ch;a   ;NA;NA;NA;NULL;Mr A Baum;4;XDD;2024/08/01 12:50;2024/08/01 12:50;8;226824;5.00;0;RaceCape Powered By Hollywoodbets MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373170;MISS LEMONADE;8;60;8;F;8;Lemon Drop Girl;Parade Leader (USA);b;AB  ;NA;B;NA;NULL;Mr P D Wrensch;4;XDD;2024/08/01 12:50;2024/08/01 12:50;8;227693;5.05;52;RaceCape Powered By Hollywoodbets MAIDEN PLATE (F &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373208;TICKET TO VEGAS;1;53;1;F;1;Internet Jet;Jet Master;ch;A   ;NA;NA;NA;NULL;Messrs D K Bundhoo, M H Maingard &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373209;WUGUG;2;59;2;F;2;Irish Maid;Dynasty;b;A   ;NA;NA;NA;NULL;Messrs R Chung &amp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373210;KING OF SPIN;11;60.5;11;G;11;Allegoria (IRE);Spectrum (IRE);b;A  e;NA;NA;NA;NULL;Hollywood Syndicate (Nom: Mr A Delpech);7;XDD;2024/08/01 12:50;2024/08/01 12:50;8;226535;7.40;80;WINTER COUNTRY CHAMPIONSHIP 1400 FINAL;For horses with nett rating of 82 and below. Class 4. NBT;Turf;C;1400;7;6;10;4;10;G Wright;Hollywoodbets Durbanville;9;9;0;0;0;0;0;9;0;0;3;3;33.3333333333333;33.3333333333333;1;1;11.1111111111111;11.1111111111111;4;4;44.4444444444444;44.4444444444444;Brett Crawford;10;10;10;20;20;60;Ridgemont Highlands;Hollywoodbets Durbanville;6;0;16.6666666666667;0;16.6666666666667;33.3333333333333;0;0;0;0;0;0;0;0;0;0;0;0.902;0.098
